country,date,CAN,CHE,DEU,ESP,FRA,GBR,ITA,JPN,KOR,MEX,SWE,USA
ITA,2012-12-01,0.020962642944044586,0.013274783375749171,0.0014388424966329772,0.051044139954546576,0.017404112725704787,0.07373150357064202,0.0,0.03663251569169413,0.06916278132548909,0.0015124423080167739,0.006662130985648409,0.01909407972109023
JPN,2012-12-01,0.014214629872107492,0.005822201355132848,0.0051280944234892096,0.0031923925180863625,0.0020360238553699776,0.014124528887790574,0.0046572264697833585,0.0,0.14806512047429587,0.019091538815166727,0.00891701665861651,0.04768502771278162
KOR,2012-12-01,0.0018812742587359832,0.01290029935751678,0.0031069837682025834,0.022133539399663765,0.0023017817083992925,0.0014726892676046864,0.013161365192679875,0.13074758064296416,0.0,0.004428921675367733,0.00537469549957579,0.05522688492208096
MEX,2012-12-01,0.019124766479635825,0.0349891940340665,0.011428336717181306,0.02155374205186783,0.0026005950016617656,0.021881990107846618,0.0020826709662431263,0.015603891572044054,0.005939648804083432,0.0,0.0029709512837480137,0.002246551765946206
SWE,2012-12-01,0.026291031811396942,0.01919135361278208,0.013028081711085306,0.003771677214107228,0.0075492727020399246,0.046239632376389575,0.005951890328499817,0.0050346158229952155,0.0018652889951395939,0.007745439309343997,0.0,0.006246955026496472
USA,2012-12-01,0.015333316813234589,0.0054247591906684415,0.010594485647360355,0.003280473852332193,0.006427289705851149,0.011985846953128041,0.00878332816317829,0.039114003729863574,0.020657504227612988,0.003006608897195398,0.005987240264414731,0.0
CAN,2013-03-01,0.0,0.0099480750478527,0.035018948471155345,0.004351664924553193,0.00471267443258482,0.0035339221680985695,0.004020313509263622,0.017541223699941245,0.005178451840301155,0.004229378947943608,0.03955348262382494,0.018028656128897064
CHE,2013-03-01,0.0018915729401562079,0.0,0.008981594291741501,0.003154665779843553,0.05628765845153191,0.012635375552314894,0.005010093184621384,0.004941500550975005,0.023937584474436144,0.003171787973879482,0.027803979566102727,0.015737213578965268
DEU,2013-03-01,0.04642512720588298,0.03806177853588899,0.0,0.0044358320793633004,0.019872056326550775,0.004998232098818054,0.014122108641206523,0.012478385263795235,0.0046854439881795044,0.0035248415598153303,0.016260766205333666,0.010049841012843735
ESP,2013-03-01,0.002941369701537629,0.0018843032106090124,0.00245734342210463,0.0,0.048644179741887165,0.009518827621908588,0.04582964421713179,0.011417450442968529,0.026605261005217068,0.0066326645974719885,0.003407060030828919,0.003476244500744929
FRA,2013-03-01,0.003365254001726226,0.040916596437583705,0.0058455896814090065,0.07199626778888644,0.0,0.007373251491538089,0.030397890041477,0.004989092103059061,0.0028515558797667724,0.00647371498284154,0.0033798646966818153,0.007343054942158181
GBR,2013-03-01,0.0024827225633927297,0.0011049076477366855,0.03716488461200116,0.005106428764177933,0.027462077522581795,0.0,0.03171162266834825,0.0067382264956805426,0.0011095067754882126,0.00642751585573986,0.0023101158999988634,0.08514983771289208
ITA,2013-03-01,0.020982297230204356,0.01379881981496315,0.0013643720258035977,0.05003751425685593,0.017619879262404527,0.07060465058757084,0.0,0.037057763841960044,0.06611221716022399,0.001420349730813833,0.006714944447395665,0.018769048806144967
JPN,2013-03-01,0.014794292903472783,0.005798554977019171,0.005642395239070654,0.0014038749103074024,0.0018699817913025378,0.016134017054566307,0.0037624680525495786,0.0,0.15215414784203116,0.0185093228979475,0.008704996044100587,0.04758722993095349
KOR,2013-03-01,0.001997508056771194,0.012719056940216316,0.003123084681723566,0.02349782009540307,0.0022995548167248836,0.001528293767353867,0.012693049067077992,0.13129189327358837,0.0,0.004427803085765867,0.005331309678500376,0.05511675884371625
MEX,2013-03-01,0.01947907618583877,0.0345549762718973,0.011668725665161259,0.02264378029580999,0.002586648985988935,0.02251322306713365,0.002289366674735794,0.015460674064380769,0.005961510140618848,0.0,0.002995053555541568,0.002233473117071397
SWE,2013-03-01,0.02657388587517625,0.019068010047861243,0.013084299539138434,0.0038246358761494805,0.0075162719908285726,0.04607474867386731,0.005823525564381641,0.005298672358077518,0.001814111721197612,0.007663104771220188,0.0,0.00626781586010988
USA,2013-03-01,0.015342613935281201,0.005446602490096685,0.010567949725926257,0.003382393910217724,0.006432216094898993,0.011839011116988669,0.008704845572916021,0.03878060745857355,0.02079606399906095,0.00299573391718896,0.0059740113030422115,0.0
CAN,2013-06-01,0.0,0.010007646678708751,0.03557160801587179,0.005026151169976903,0.004751432622780751,0.003519578669413037,0.004051223410927187,0.01668897930740626,0.005272606584805517,0.00438222865159082,0.03969500715422116,0.018049885912045253
CHE,2013-06-01,0.0019146558448096083,0.0,0.009283964151366151,0.0032046436437393306,0.05659619542319374,0.012691365684068144,0.005049531953117661,0.004614040619007223,0.023488113755301798,0.0031224855111554256,0.02756270498181691,0.015700449907688874
DEU,2013-06-01,0.04677355703998974,0.03797583701833315,0.0,0.0052949735545580676,0.01979299138890353,0.0048526568782512585,0.01376643835036738,0.011746105224336325,0.00424921663012338,0.0038771650656619925,0.015465137783303143,0.010130122376212598
ESP,2013-06-01,0.0028870441433406693,0.00202865188017797,0.0017055291748525822,0.0,0.0507579755055142,0.009362497302421259,0.04438506253785107,0.008447435423864764,0.02387250249497138,0.007595200526419966,0.003390416283529861,0.0032342906659916745
FRA,2013-06-01,0.0031907314064925905,0.040923233078373936,0.0051044740164627855,0.08015046567661942,0.0,0.007196299185204545,0.029862097585312927,0.003634799454903333,0.0024636156033430784,0.006089286231125703,0.0032591697831937743,0.007107584590197383
